"Game String","Moves Until Error","Error Type","First Illegal Move","Predicted Tokens"
"N Ng8 Q Qh6 Ng1f3 Pf7f6 Nf3g5 Pe7e5 Ng5h3 Qd8f6 Qd1g4 Pd7d6 Pg2g3 Bc8d7 Qg3g5 Bd7d5 Qg5d5 Qf6b2 Nb1a3 Nb8c6 Qd5d3 Nc6e7 Pc2c3 Ph7h6 Qd3b5 Pa7a6 Qb5b4 Pc7c6 Qb4b3 Ne7g6 Qb3b7a8b7c6 Qa8a6 Bf8c5 Qa6a5 Bc5b6 Qa5b5 Bb6b7 Ra1b1 Bd7b5 Qb5b7 Ng8e7 Qb7a7 Ne7c6 Qa7a6 Nc6a7 Qa6c6 Ke8g8 Qc6e4 Ng6e7 Qe4b7 Ne7c8 Qb7b8 Bc5f8 Qb8c7 Nc8e7 Qc7b8 Rh8g8 Qb8d6 Ne7c8 Qd6e7 Nc8e7 Qe7d8e7e8e7 Qd8d7 Bf8e7 Qd7e7 Ne7f5 Qb8b7 Nf5d4 Qb7c7 Nd4c2 Bc1e3 Nf5d4 Qb7c8 Nd4c2 Qc8e8 Kg8f8 Qe8g8 Ph6h5 Qg8h7 Nc2b4","0","syntax","N","75 5 5 62 2 2 68 5 55 49 6 53 52 5 49 59 6 45 43 5 59 65 2 38 52 2 31 58 6 37 36 6 56 57 4 30 37 2 57 59 4 37 35 2 59 35 2 52 16 5 15 9 5 22 28 2 35 33 5 28 45 6 24 25 6 69 68 2 33 19 6 13 12 2 19 18 6 29 28 2 18 17 5 45 60 2 17 21 14 21 28 2 14 12 4 54 27 2 12 11 4 27 20 2 11 19 4 20 21 3 7 15 4 37 19 2 19 21 5 62 45 2 21 13 5 45 28 2 13 12 5 28 13 2 12 28 1 46 62 2 28 42 5 60 45 2 42 21 5 45 30 2 21 22 4 27 54 2 22 29 5 30 45 2 29 22 3 70 62 2 22 36 5 45 30 2 36 45 5 30 45 2 45 38 45 46 45 2 38 37 4 54 45 2 37 45 5 45 51 2 22 21 5 51 34 2 21 29 5 34 24 4 23 41 5 51 34 2 21 30 5 34 24 2 30 46 1 62 54 2 46 62 6 68 67 2 62 69 5 24 18"
"Pa2a3 Pg7g5 Pe2e3 Pf7f6 Pb2b4 Pe7e5 Pc2c3 Pd7d6 Pd2d4 Pe5d4 Pc3d4 Pa7a6 Qd1e2 Bc8d7 Bc1d2 Bf8g7 Pc2c4 Pc7c5 Ng1f3 Bg7d4 Bd2e3 Bd4e3 Nf3d2 Be3d2 Nd2c4 Qd8f6 Nc4d2 Bd7e6 Bd2f4 Ra8c8 Nb1d2 Qf6a1 Qe2f3 Qa1a2 Nd2b3 Qa2d7 Nb3a5 Qd7c8 Qf3f4 Qc8d8 Na5b7 Qd8c7 Qf4f5 Qc7 Nb7 Nb8 Rc8d8 Nb7a5 Qc7e5 Pd4e5 Ng8e7 Pe5e6 Ne7d5 Bf4e5 Nd5c3 Pf2f3 Nc3e2 Ke1e2 Qe5a1 Pf3f4 Ne2d4 Na6b4 Nd4f5 Nb4d3 Qa1a2 Ke2f3 Nf5d4 Nd3c5 Qa1c3 Kf3e2 Qc3d4 Nc5e6 Qd4e5 Ke2f3 Qe5e2 Kf3g4 Qe2f3 Kg4f3 Qf3f4 Kf3g2 Qf4f5","16","pseudolegal","Pa2a3 Pg7g5 Pe2e3 Pf7f6 Pb2b4 Pe7e5 Pc2c3 Pd7d6 Pd2d4 Pe5d4 Pc3d4 Pa7a6 Qd1e2 Bc8d7 Bc1d2 Bf8g7 Pc2c4","75 6 8 9 6 61 59 6 40 41 6 53 52 6 16 18 6 45 43 6 24 25 6 37 36 6 32 34 6 43 34 6 25 34 6 13 12 2 31 40 4 30 37 4 23 32 4 54 61 6 24 26 6 29 27 5 55 49 4 61 34 4 32 41 4 34 41 5 49 32 4 41 32 5 32 26 2 38 52 5 26 32 4 37 44 4 32 50 3 14 30 5 15 32 2 52 7 2 40 49 2 7 8 5 32 17 2 8 37 5 17 11 2 37 30 2 49 50 2 30 38 5 11 21 2 38 29 2 50 51 2 29 5 21 5 22 3 30 38 5 21 11 2 29 43 6 34 43 5 62 45 6 43 44 5 45 35 4 50 43 5 35 25 6 48 49 5 25 40 1 39 40 2 43 7 6 49 50 5 40 34 5 12 18 5 34 51 5 18 33 2 7 8 1 40 49 5 51 34 5 33 27 2 7 25 1 49 40 2 25 34 5 27 44 2 34 43 1 40 49 2 43 40 1 49 58 2 40 49 1 58 49 2 49 50 1 49 56 2 50 51"
"P P Q Q Qd1 Qd1 1-0 Q Ng1 Pe2e4 Qd8b6 Pa2a3 Nb8c6 Pd2d3 Ng8f6 Pc2c3 Nf6e4 Nb1a3 Ne4c3 Pb2b4 Nf6e4 Na3e3 Ne4f2 Ra1a2 Nf2h1 Bc1b2 Nh1f2 Ra2a2 Nf2d1 Ke1d1 Nd1b2 Bb2a3 Nb2c4 Pa3a4 Nc4a3 Ra2a3 Nb2a4 Pc3c4 Na4c3 Pg2g3 Nc3a4 Na3b1 Pe7e5 Pg3g4 Na4c5 Ra2a3 Nc5d7 Nb1d2 Pd7d5 Pg4g5 Nd5e3 Pg5g6 Ne3c2 Kd1e1 Nc2e3 Pg6f7 Pf7g6 Ph2h4 Ne3f1 Ke1f1 Ne3f5 Ra3a4 Nf5d4 Ng1h3 Nd4e2 Kf1d2 Ne2d4 Kf1e2 Nd4f3 Ke2f3 Nd4f3 Kf3g2 Nf3d2 Kg2f3 Nd2c4 Kg2f3 Nc4e3 Kf3e3 Ne3d1 Ke3d3 Nd1c3 Kd3c2 Nc3b1 Kc2d3 Ne3d1","0","syntax","P","75 6 6 2 2 2 31 2 31 71 2 5 55 6 40 42 2 38 20 6 8 9 5 22 28 6 32 33 5 62 52 6 24 25 5 52 42 5 15 9 5 42 25 6 16 18 5 52 42 5 9 41 5 42 48 3 7 8 5 48 63 4 23 16 5 63 48 3 8 8 5 48 31 1 39 31 5 31 16 4 16 9 5 16 26 6 9 10 5 26 9 3 8 9 5 16 10 6 25 26 5 10 25 6 56 57 5 25 10 5 9 15 6 45 43 6 57 58 5 10 27 3 8 9 5 27 37 5 15 32 6 37 35 6 58 59 5 35 41 6 59 60 5 41 24 1 31 39 5 24 41 6 60 53 6 53 60 6 64 66 5 41 47 1 39 47 5 41 51 3 9 10 5 51 34 5 55 65 5 34 40 1 47 32 5 40 34 1 47 40 5 34 49 1 40 49 5 34 49 1 49 56 5 49 32 1 56 49 5 32 26 1 56 49 5 26 41 1 49 41 5 41 31 1 41 33 5 31 25 1 33 24 5 25 15 1 24 33 5 41 31"
"Pd2e3 Ke8 K K Ke8 Ke8e8 Ke8 Ke8 Ke8 K Ph2 Pe2e3 Ke1f2 Kf2e1 Ke1f2 Ke1f2 Pc2c3 Kf2e1 Ke1f2 Pd7d5 Ke1f2 Ke8d7 Ke1e1 Ke8d7 Ke1e2 Ke8d7 Kf1e1 Kd7d8 Pa2a3 Qd8e8 Kf1e1 Ng8f6 Ke1f1 Pf7f6 Kf1e1 Pc7c6 Ke1f1 Pg7g5 Ke1f1 Pe7e6 Kf1e1 Bf8a3 Ke1f1 Bc8e6 Kf1e1 Pe6e5 Ke1f1 Pg5g4 Kf1e1 Pg4g3 Bc1b2 Bf8d6 Ke1f1 Ph7h6 Ke1f1 Nb8c6 Ke1f1 Nc6d4 Kf1e1 Nf6h5 Ph2h3 Pe5f4 Kf1e1 Pg5g4 Ke1f1 Pf4f3 Kf1e1 Pg3g2 Bg2f1 Bd6h2 Ke1f1 Pg5g4 Kf1e1 Nh5g3 Ke1f1 Ng3f1 Bf1e2 Nc6e5 Kf1e1 Ne5d3 Pe2d3 Pe4d3 Pe2d3 Qd8f6","0","pseudolegal","Pd2e3","75 6 32 41 1 46 1 1 1 46 1 46 46 1 46 1 46 1 46 1 6 64 6 40 41 1 39 48 1 48 39 1 39 48 1 39 48 6 24 25 1 48 39 1 39 48 6 37 35 1 39 48 1 46 37 1 39 39 1 46 37 1 39 40 1 46 37 1 47 39 1 37 38 6 8 9 2 38 46 1 47 39 5 62 52 1 39 47 6 53 52 1 47 39 6 29 28 1 39 47 6 61 59 1 39 47 6 45 44 1 47 39 4 54 9 1 39 47 4 30 44 1 47 39 6 44 43 1 39 47 6 59 58 1 47 39 6 58 57 4 23 16 4 54 36 1 39 47 6 69 68 1 39 47 5 22 28 1 39 47 5 28 34 1 47 39 5 52 67 6 64 65 6 43 50 1 47 39 6 59 58 1 39 47 6 50 49 1 47 39 6 57 56 4 56 47 4 36 64 1 39 47 6 59 58 1 47 39 5 67 57 1 39 47 5 57 47 4 47 40 5 28 43 1 47 39 5 43 33 6 40 33 6 42 33 6 40 33 2 38 52"
"Pa2a3 Pd7d6 Pc2c3 Pg2g4 Pe2e3 Pc7c5 Pd2d4 Pc5b4 Bf1g2 Bc8f5 Pe3e4 Ng8f6 Nb1d2 Nb8c6 Bg2b7c8b7c8 Bc1e3 Nf6e4 Pf2f3 Bf5e6 Ng1e2 Nc6b4 Ne2g3 Nb4a2 Nd2b3 Na2c3 Nb3d4 Nc3d1 Ke1d1 Pf7f6 Ph2h3 Pg7g5 Ph3h4 Bf8g7 Ph4g5 Pf6g5 Be3d2 Ph7h6 Nd4e6 Bg7e6 Nd5c7 Rh8c8 Nc7a8 Rc8a8 Rh1e1 Ke8f7 Na8b6 Kf7e6 Pf3f4 Pa7b6 Nb6a8 Qd8a8 Na8b6 Qa8a4 Na8b6 Qa4d1 Kd1e1 Qd1e3 Ke1f2 Qe3e1 Kf2f1 Qe1f1 Kf1e2 Qf1e1 Qf2e1 Qf1e1 Nb6a4 Qe1h4 Na4c5 Pg5f4 Nc5b7 Qh4h2 Ke2f2 Qh2h1 Kf2e1 Qh1g2 Ke1e2 Qg2g1 Ke2d3 Qg1d4","3","piece logic","Pa2a3 Pd7d6 Pc2c3 Pg2g4","75 6 8 9 6 37 36 6 24 25 6 56 58 6 40 41 6 29 27 6 32 34 6 27 18 4 47 56 4 30 51 6 41 42 5 62 52 5 15 32 5 22 28 4 56 21 30 21 30 4 23 41 5 52 42 6 48 49 4 51 44 5 55 40 5 28 18 5 40 57 5 18 8 5 32 17 5 8 25 5 17 34 5 25 31 1 39 31 6 53 52 6 64 65 6 61 59 6 65 66 4 54 61 6 66 59 6 52 59 4 41 32 6 69 68 5 34 44 4 61 44 5 35 29 3 70 30 5 29 14 3 30 14 3 63 39 1 46 53 5 14 20 1 53 44 6 49 50 6 13 20 5 20 14 2 38 14 5 14 20 2 14 10 5 14 20 2 10 31 1 31 39 2 31 41 1 39 48 2 41 39 1 48 47 2 39 47 1 47 40 2 47 39 2 48 39 2 47 39 5 20 10 2 39 66 5 10 27 6 59 50 5 27 21 2 66 64 1 40 48 2 64 63 1 48 39 2 63 56 1 39 40 2 56 55 1 40 33 2 55 34"
"Pe2e3 Qd8d8 K Ke8 Ke8 Ke8e8 Ke8e8 Pf2f3 Ke8e8 Ke8e8e8 Ke8 Pc2c3 Ke8 Ke8e8e8 Ke8f8 Ke8e8 Ke8f8 Kf8e8 K Bf1 Ke8f8 Pa7a6 Ke8d8 Ng8f6 Ke8d8 Ke8f8 Pe2e3 Ke1e2 Ke1f2 Ke8f8 Pg2g4 Ke8d8 Kf1g2 Pc7c5 Ke8d8 Kd8e8 Ke8d8 Ke8d8 Pe2f1 Kd8e8 Kd8e8 Ke8d8 Bf1g1 Bc8d8 Pd2d3 Kd8e8 Kd1e1 Pg7g5 Ph2h3 Pg5g4 Ph3h4 Ph7h6 Ph4h5 Ke8f8 Ph5h6 Kf8e8 Ph5h6 Pf7f6 Ke1d1 Nb8c6 Ph6h5 Ke8f8 Ph5h6 Kf8g7 Ph6g7 Pe7e6 Kd1e1 Bc8d7 Ke1f2 Nc6d4 Kf2e1 Nd4c2 Ke1d1 Nc2a1 Pa2a3 Bc8d7 Kd1e1 Na1b3 Ke1d1 Nb3c1 Pg3g4 Nf6g4","1","path obstruction","Pe2e3 Qd8d8","75 6 40 41 2 38 38 1 75 1 46 1 46 1 46 46 1 46 46 6 48 49 1 46 46 1 46 46 46 1 46 6 24 25 1 46 1 46 46 46 1 46 54 1 46 46 1 46 54 1 54 46 1 4 47 1 46 54 6 13 12 1 46 38 5 62 52 1 46 38 1 46 54 6 40 41 1 39 40 1 39 48 1 46 54 6 56 58 1 46 38 1 47 56 6 29 27 1 46 38 1 38 46 1 46 38 1 46 38 6 40 47 1 38 46 1 38 46 1 46 38 4 47 55 4 30 38 6 32 33 1 38 46 1 31 39 6 61 59 6 64 65 6 59 58 6 65 66 6 69 68 6 66 67 1 46 54 6 67 68 1 54 46 6 67 68 6 53 52 1 39 31 5 22 28 6 68 67 1 46 54 6 67 68 1 54 61 6 68 61 6 45 44 1 31 39 4 30 37 1 39 48 5 28 34 1 48 39 5 34 24 1 39 31 5 24 7 6 8 9 4 30 37 1 31 39 5 7 17 1 39 31 5 17 23 6 57 58 5 52 58"
"Ng8a3 Nb8a6 Ng1f3 Ng8h6 Pb2b3 Nb8c6 Pe2e3 Rh8g8 Pd2d4 Pc7c5 Pd4c5 Pf7f6 Bc1b2 Nf6d5 Pe3e4 Nd5c3 Pe4e5 Nc3d1 Qd1e2 Pf6e5 Bb2e5 Pd7d6 Be5g7 Rg8f8 Bg7f8g7h8f8 Bf7e6 Pb7b6 Be6d5 Bc8e6 Qe2b5 Qd8e7 Qb5b8 Qe7e1 Ke1e2 Qe1e2 Bd5a8 Ke2f3 Ba8b8 Rf8b8 Bb8e5 Pd6e5 Pd4e5 Rb8a8 Ke2f3 Be6a2 Kf3e4 Kf3e4 Ke4d4 Ke4f3 Ra1a2 Ra8a2 Be5f4 Ba2d5 Kd4e5 Bd5e6 Ke5d6 Kf3f2 Kd6e6 Kf2g1 Ke6f5 Ra2h2 Pg2g3 Rh2h5 Kf5g5 Be6f5 Kg5g6 Rh5g6 Kg6g7 Rg6f6 Kg7h6 Ph7h5 Kh6g5 Rf6d6 Kg5h4 Pe5e4 Kh4h3 Pe4e3 Kh3h2 Pe3e2","0","piece logic","Ng8a3","75 5 62 9 5 22 12 5 55 49 5 62 68 6 16 17 5 22 28 6 40 41 3 70 62 6 32 34 6 29 27 6 34 27 6 53 52 4 23 16 5 52 35 6 41 42 5 35 25 6 42 43 5 25 31 2 31 40 6 52 43 4 16 43 6 37 36 4 43 61 3 62 54 4 61 54 61 70 54 4 53 44 6 21 20 4 44 35 4 30 44 2 40 19 2 38 45 2 19 22 2 45 39 1 39 40 2 39 40 4 35 14 1 40 49 4 14 22 3 54 22 4 22 43 6 36 43 6 34 43 3 22 14 1 40 49 4 44 8 1 49 42 1 49 42 1 42 34 1 42 49 3 7 8 3 14 8 4 43 50 4 8 35 1 34 43 4 35 44 1 43 36 1 49 48 1 36 44 1 48 55 1 44 51 3 8 64 6 56 57 3 64 67 1 51 59 4 44 51 1 59 60 3 67 60 1 60 61 3 60 52 1 61 68 6 69 67 1 68 59 3 52 36 1 59 66 6 43 42 1 66 65 6 42 41 1 65 64 6 41 40"
"Pb2
","0","syntax","Pb2","75 6 16 74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"Ph2h3 Pd7d5d4e4f4 Pf7f6 Pg2g3 Pe7e5 Pe2e3 Ng8e7 Pd2d3 Pe5e4 Bd3e4 Pc7c6 Bf1e2 Pb7b5 Be2c4 Bc8b7 Rh1h2 Bf8b4 Rh2e2 Bb4d6 Re2e7 Bd6g3 Re7d7 Nb8d7 Ng1f3 Ra8d8 Ke1e2 Rd8d7 Nf3d4 Pc6c5 Nd4b5 Rd7d6 Pc2c3 Rd6d4 Nb5d6 Ke8d8 Rg2b2 Rd4d1 Rb2c2 Rh8d8 Rc2c3 Rd8d6 Rc3c6 Bb7c6 Pf3f4 Pa7a6 Pa2a4 Rd7e7 Rc6h6 Bc6a4 Ra1a4 Ba4d7 Rh6h4 Re7d7 Pa4a5 Bd7b5 Ke2f3 Bb5c6 Ra4b4 Bc6d7 Pd3d4 Bd7a4 Pe3e4 Rd7d4 Rb4d4 Rd7d5 Rh1c1 Nd8b8 Rc1c5 Rb8c8 Kf3f2 Nb8c6 Rc5c6 Kd8c8 Rc6c4 Kc8b7 Rc4c6 Ph7h5 Rc6c7 Kb7c7","1","syntax","Ph2h3 Pd7d5d4e4f4","75 6 64 65 6 37 35 34 42 50 6 53 52 6 56 57 6 45 43 6 40 41 5 62 45 6 32 33 6 43 42 4 33 42 6 29 28 4 47 40 6 21 19 4 40 26 4 30 21 3 63 64 4 54 18 3 64 40 4 18 36 3 40 45 4 36 57 3 45 37 5 22 37 5 55 49 3 14 38 1 39 40 3 38 37 5 49 34 6 28 27 5 34 19 3 37 36 6 24 25 3 36 34 5 19 36 1 46 38 3 56 16 3 34 31 3 16 24 3 70 38 3 24 25 3 38 36 3 25 28 4 21 28 6 49 50 6 13 12 6 8 10 3 37 45 3 28 68 4 28 10 3 7 10 4 10 37 3 68 66 3 45 37 6 10 11 4 37 19 1 40 49 4 19 28 3 10 18 4 28 37 6 33 34 4 37 10 6 41 42 3 37 34 3 18 34 3 37 35 3 63 23 5 38 22 3 23 27 3 22 30 1 49 48 5 22 28 3 27 28 1 38 30 3 28 26 1 30 21 3 26 28 6 69 67 3 28 29 1 21 29"
"Pa2a3 Pc7c5 Ng1f3 Bc8f5 Pe2e3 Pe7e6 Bf1e2 Bf8e7 Pd2d3 Ng8f6 Ke1g1 Nf6e8 Rf1e1 Nb8c6 Nb1d2 Nc6e7 Nd2f1 Qd8c7 Kg1h1 Ph7h6 Nf3e5 Pf7f5 Ph2h3 Pg7g5 Ne5f3 Pg5f4 Pe3f4 Ph6h5 Nf3g5 Ph5h4 Kg1h1 Ne7g6 Pf2f3 Ng6h4 Ng5f3 Pd7d6 Pg2g3 Pe6e5 Nf3h4 Ph4g3 Kh1g1 Be7h4 Nf3h4 Qc7d6 Nh4g6 Ke8c8 Ng6h8 Bh4g3 Kg1f1 Qd6g3 Ng6h8 Qg3e3 Kf1e1 Qe3g1 Ke1e2 Kc8d8 Nh8g6 Nc6d8 Rh1g1 Qg1h2 Ke2d3 Qh2f4 Pc2c4 Nd8e6 Pb2b3 Bg3f4 Pb3b4 Nd8e6 Pc4c5 Bf4c1 Kd3c2 Bc1b2 Kc2b2 Kd8c7 Pb4b5 Ra8c8 Pa2a4 Pb7b6 Kb2a2 Pa6a5","3","path obstruction","Pa2a3 Pc7c5 Ng1f3 Bc8f5","75 6 8 9 6 29 27 5 55 49 4 30 51 6 40 41 6 45 44 4 47 40 4 54 45 6 32 33 5 62 52 1 39 55 5 52 46 3 47 39 5 22 28 5 15 32 5 28 45 5 32 47 2 38 29 1 55 63 6 69 68 5 49 43 6 53 51 6 64 65 6 61 59 5 43 49 6 59 50 6 41 50 6 68 67 5 49 59 6 67 66 1 55 63 5 45 60 6 48 49 5 60 66 5 59 49 6 37 36 6 56 57 6 44 43 5 49 66 6 66 57 1 63 55 4 45 66 5 49 66 2 29 36 5 66 60 1 46 30 5 60 70 4 66 57 1 55 47 2 36 57 5 60 70 2 57 41 1 47 39 2 41 55 1 39 40 1 30 38 5 70 60 5 28 38 3 63 55 2 55 64 1 40 33 2 64 50 6 24 26 5 38 44 6 16 17 4 57 50 6 17 18 5 38 44 6 26 27 4 50 23 1 33 24 4 23 16 1 24 16 1 38 29 6 18 19 3 14 30 6 8 10 6 21 20 1 16 8 6 12 11"
"Pa2a3 Ke8d7 Q
","1","path obstruction","Pa2a3 Ke8d7","75 6 8 9 1 46 37 2 74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0"
"Pa2a3 Pd7d5 Nb1c3 Qd8d7 Pd2d3 Pe7e5 Ng1f3 Bf8b4 Nf3e5 Bb4c3 Bc1g5 Bc3e5 Pe2e4 Bc8g4 Bg5h4 Bg4d7 Pe4e5 Pf7f6 Bf1e2 Pf6e5 Be2h5 Pg7g6 Pc2c3 Pg6g5 Ph2h4 Pg5h4 Ph4h5 Ph7h5 Rh1h5 Ke8f8 Rh5e5 Kf8f7 Bh5f7 Ng8e7 Nf3g5 Ne7f5 Bf7f5 Rh8f8 Ng5e6 Rf8e8 Ne6d8 Re8d8 Ng1f3 Rd8h8 Nf3g5 Nf5d4 Pc3d4 Rh8d4 Ng5e6 Rd4c4 Ne6g7 Rc4d4 Ra1d1 Rd4d3 Pe5e6 Kf7g7 Rd1d7 Kg7h6 Rd7e7 Rd3c3 Ke1d2 Rc3d3 Rd7e7 Rd3d7 Kd2d3 Kh6g5 Ng7g8 Kg5f5 Ng8h6 Nb8a6 Nh6g4 Na6c5 Ng4e5 Na6b4 Ne5g6 Nb4d3 Ng6f4 Nd3f4 Re7e4 Rd7d3","10","pseudolegal","Pa2a3 Pd7d5 Nb1c3 Qd8d7 Pd2d3 Pe7e5 Ng1f3 Bf8b4 Nf3e5 Bb4c3 Bc1g5","75 6 8 9 6 37 35 5 15 25 2 38 37 6 32 33 6 45 43 5 55 49 4 54 18 5 49 43 4 18 25 4 23 59 4 25 43 6 40 42 4 30 58 4 59 66 4 58 37 6 42 43 6 53 52 4 47 40 6 52 43 4 40 67 6 61 60 6 24 25 6 60 59 6 64 66 6 59 66 6 66 67 6 69 67 3 63 67 1 46 54 3 67 43 1 54 53 4 67 53 5 62 45 5 49 59 5 45 51 4 53 51 3 70 54 5 59 44 3 54 46 5 44 38 3 46 38 5 55 49 3 38 70 5 49 59 5 51 34 6 25 34 3 70 34 5 59 44 3 34 26 5 44 61 3 26 34 3 7 31 3 34 33 6 43 44 1 53 61 3 31 37 1 61 68 3 37 45 3 33 25 1 39 32 3 25 33 3 37 45 3 33 37 1 32 33 1 68 59 5 61 62 1 59 51 5 62 68 5 22 12 5 68 58 5 12 27 5 58 43 5 12 18 5 43 60 5 18 33 5 60 50 5 33 50 3 45 42 3 37 33"
"Pa2a3 Pd7d5 Pg2f3 Pc7c6 Pd2d4 Pe7e5 Pd4e5 Nb8c6 Ng1f3 Bc8g4 Pe5c6 Bg4f3 Nb1c3 Pc6c5 Pe2f3 Pf7f5 Bc1g5 Pg7g5 Bg5h4 Rh8h6 Rh1g1 Rh6h4 Rg1g3 Rh4e4 Rg3g8 Ke8f8 Pf3f4 Pg5f4 Ke1e2 Kf8f7 Ph2h3 Re4h4 Ke2d2 Rh4h5 Ph3h4 Rh5h1 Bh4e1 Pg4g3 Kd2e1 Pg3g2 Ke1e2 Rh1h4 Ke2d3 Pc5c4 Kd3c2 Pc4d3 Kc2d3 Pa7a5 Kd3d2 Pb7b6 Kd2d3 Pb6b5 Kd3d4 Pb5b4 Kd4e4 Pb4b3 Ke4d4 Pb3b2 Kd4c5 Pb6b5 Kc5c6 Pb5b4 Kc6b6 Pa5a4 Kb6b7 Pa4a3 Kb7c6 Pa3a2 Kb7a6 Pb4b3 Ka6a7 Ng8h6 Ka7a8 Nh6g4 Ka8a7 Ra1a7 Ka7a6 Ng4f6 Ka6b5 Nf6e4","2","pseudolegal","Pa2a3 Pd7d5 Pg2f3","75 6 8 9 6 37 35 6 56 49 6 29 28 6 32 34 6 45 43 6 34 43 5 22 28 5 55 49 4 30 58 6 43 28 4 58 49 5 15 25 6 28 27 6 40 49 6 53 51 4 23 59 6 61 59 4 59 66 3 70 68 3 63 55 3 68 66 3 55 57 3 66 42 3 57 62 1 46 54 6 49 50 6 59 50 1 39 40 1 54 53 6 64 65 3 42 66 1 40 32 3 66 67 6 65 66 3 67 63 4 66 39 6 58 57 1 32 39 6 57 56 1 39 40 3 63 66 1 40 33 6 27 26 1 33 24 6 26 33 1 24 33 6 13 11 1 33 32 6 21 20 1 32 33 6 20 19 1 33 34 6 19 18 1 34 42 6 18 17 1 42 34 6 17 16 1 34 27 6 20 19 1 27 28 6 19 18 1 28 20 6 11 10 1 20 21 6 10 9 1 21 28 6 9 8 1 21 12 6 18 17 1 12 13 5 62 68 1 13 14 5 68 58 1 14 13 3 7 13 1 13 12 5 58 52 1 12 19 5 52 42"
