"Game String","Moves Until Error","Error Type","First Illegal Move","Predicted Tokens"
"Pe2e4 Pe7e6 Pc2c3 Pb7b6 Pd2d4 Bc8b7 Bf1d3 Ng8f6 Nb1d2 Pd7d5 Pe4e5 Nf6d7 Ng1f3 Pc7c5 Ke1g1 Nb8c6 Rf1e1 Pc5c4 Bd3c2 Nc6e7 Pb2b3 Ne7f5 Pb3c4 Pd5c4 Nd2c4 Qd8c7 Nc4d6 Bf8d6 Pe5d6 Qc7d6 Nf3e5 Ke8g8 Bc1f4 Qd6c6 Ne5c6 Bb7c6 Qd1d2 Ra8c8 Ra1c1 Rc8c7 Ph2h3 Nf5e7 Rc1d1 Rf8c8 Bf4b8 Rc8b8 Bc2e4 Bc6a4 Pc3c4 Ba4d1 Qd2d1 Rb8d8 Pd4d5 Ne7g6 Pd5d6 Nd7e5 Qd1c2 Ng6f4 Pg2g3 Nf4h3 Kg1g2 Nh3g5 Kg2h2 Ph7h6 Pf2f4 Ne5g6 Be4g6 Pf7g6 Qc2b3 Kg8h7 Pf4f5 Pe6f5 Qb3d5 Rc7d7 Qd5f7 Rd8f8 Qf7d7 Rf8f6 Re1e7 Rf6f7","44","path obstruction","Pe2e4 Pe7e6 Pc2c3 Pb7b6 Pd2d4 Bc8b7 Bf1d3 Ng8f6 Nb1d2 Pd7d5 Pe4e5 Nf6d7 Ng1f3 Pc7c5 Ke1g1 Nb8c6 Rf1e1 Pc5c4 Bd3c2 Nc6e7 Pb2b3 Ne7f5 Pb3c4 Pd5c4 Nd2c4 Qd8c7 Nc4d6 Bf8d6 Pe5d6 Qc7d6 Nf3e5 Ke8g8 Bc1f4 Qd6c6 Ne5c6 Bb7c6 Qd1d2 Ra8c8 Ra1c1 Rc8c7 Ph2h3 Nf5e7 Rc1d1 Rf8c8 Bf4b8","75 6 40 42 6 45 44 6 24 25 6 21 20 6 32 34 4 30 21 4 47 33 5 62 52 5 15 32 6 37 35 6 42 43 5 52 37 5 55 49 6 29 27 1 39 55 5 22 28 3 47 39 6 27 26 4 33 24 5 28 45 6 16 17 5 45 51 6 17 26 6 35 26 5 32 26 2 38 29 5 26 36 4 54 36 6 43 36 2 29 36 5 49 43 1 46 62 4 23 50 2 36 28 5 43 28 4 21 28 2 31 32 3 14 30 3 7 23 3 30 29 6 64 65 5 51 45 3 23 31 3 54 30 4 50 22 3 30 22 4 24 42 4 28 10 6 25 26 4 10 31 2 32 31 3 22 38 6 34 35 5 45 60 6 35 36 5 37 43 2 31 24 5 60 50 6 56 57 5 50 65 1 55 56 5 65 59 1 56 64 6 69 68 6 48 50 5 43 60 4 42 60 6 53 60 2 24 17 1 62 69 6 50 51 6 44 51 2 17 35 3 29 37 2 35 53 3 38 54 2 53 37 3 54 52 3 39 45 3 52 53"
"Pc2c3 Pc7c6 Pb2b4 Pa7a6 Pa2a4 Pa6a5 Pb4a5 Ra8a5 Bc1b2 Pd7d6 Pd2d3 Bc8d7 Pc3c4 Bd7c8 Pg2g4 Pe7e5 Bf1g2 Ph7h6 Ng1f3 Ng8f6 Rh1g1 Nf6g4 Ph2h3 Ng4f6 Nf3h4 Bf8e7 Nb1d2 Ke8g8 Bb2c3 Pd6d5 Pc4d5 Pc6d5 Bc3a5 Pd5d4 Nh4f3 Pe5e4 Nd2e4 Nf6e4 Pd3e4 Be7d6 Nf3d4 Bd6e5 Pf2f3 Qd8g5 Ba5d2 Qg5h4 Ke1f1 Qh4h3 Bd2e1 Be5d4 Qd1d4 Nb8c6 Qd4d3 Rf8d8 Qd3b3 Qh3h2 Kf1f2 Qh2f4 Ra1c1 Nc6e5 Be1d2 Qf4h2 Rg1g2 Qh2h4 Kf2g1 Ne5f3 Bd2e3 Qh4h5 Rg2h2 Qh5g4 Bg2f3 Qg4f3 Rh2f2 Qf3e4 Be3h6 Pg7h6 Rf2g2 Kg8f8 Rc1f1 Qe4e3","62","path obstruction","Pc2c3 Pc7c6 Pb2b4 Pa7a6 Pa2a4 Pa6a5 Pb4a5 Ra8a5 Bc1b2 Pd7d6 Pd2d3 Bc8d7 Pc3c4 Bd7c8 Pg2g4 Pe7e5 Bf1g2 Ph7h6 Ng1f3 Ng8f6 Rh1g1 Nf6g4 Ph2h3 Ng4f6 Nf3h4 Bf8e7 Nb1d2 Ke8g8 Bb2c3 Pd6d5 Pc4d5 Pc6d5 Bc3a5 Pd5d4 Nh4f3 Pe5e4 Nd2e4 Nf6e4 Pd3e4 Be7d6 Nf3d4 Bd6e5 Pf2f3 Qd8g5 Ba5d2 Qg5h4 Ke1f1 Qh4h3 Bd2e1 Be5d4 Qd1d4 Nb8c6 Qd4d3 Rf8d8 Qd3b3 Qh3h2 Kf1f2 Qh2f4 Ra1c1 Nc6e5 Be1d2 Qf4h2 Rg1g2","75 6 24 25 6 29 28 6 16 18 6 13 12 6 8 10 6 12 11 6 18 11 3 14 11 4 23 16 6 37 36 6 32 33 4 30 37 6 25 26 4 37 30 6 56 58 6 45 43 4 47 56 6 69 68 5 55 49 5 62 52 3 63 55 5 52 58 6 64 65 5 58 52 5 49 66 4 54 45 5 15 32 1 46 62 4 16 25 6 36 35 6 26 35 6 28 35 4 25 11 6 35 34 5 66 49 6 43 42 5 32 42 5 52 42 6 33 42 4 45 36 5 49 34 4 36 43 6 48 49 2 38 59 4 11 32 2 59 66 1 39 47 2 66 65 4 32 39 4 43 34 2 31 34 5 22 28 2 34 33 3 54 38 2 33 17 2 65 64 1 47 48 2 64 50 3 7 23 5 28 43 4 39 32 2 50 64 3 55 56 2 64 66 1 48 55 5 43 49 4 32 41 2 66 67 3 56 64 2 67 58 4 56 49 2 58 49 3 64 48 2 49 42 4 41 68 6 61 68 3 48 56 1 62 54 3 23 47 2 42 41"
"Pb2b3 Pd7d5 Pf2f3 Ng8f6 Pg2g4 Pg7g5 Pe2e4 Pd5e4 Pf3e4 Nf6e4 Pd2d3 Ne4c5 Pc2c4 Pg5g4 Qd1g4 Nb8c6 Ng1f3 Nc6a5 Qg4f4 Bc8g4 Bc1d2 Bf8h6 Qf4e5 Bh6d2 Nb1d2 Qd8d3 Ra1c1 Qd3f3 Rh1g1 Qf3e3 Bf1e2 Qe3e5 Be2g4 Qe5h2 Rc1d1 Ra8d8 Nd2f3 Qh2d6 Nf3d4 Qd6d4 Rd1d4 Rd8d4 Pb3b4 Rd4e4 Ke1d2 Nc5b3 Kd2c3 Re4e3 Kc3c2 Nb3d4 Kc2d1 Re3e1 Kd1d2 Re1e2 Kd2d3 Re2e6 Kd3d4 Na5c6 Kd4c5 Nc6e5 Kc5d5 Re6d6 Kd5e5 Rd6c6 Ke5d5 Rc6d6 Kd5c5 Rd6e6 Bg4e6 Pf7e6 Rg1e1 Ph7h5 Kc5b5 Ph5h4 Re1e6 Rh8h5 Re6g6 Ph4h3 Rg6e6 Ph3h2","13","path obstruction","Pb2b3 Pd7d5 Pf2f3 Ng8f6 Pg2g4 Pg7g5 Pe2e4 Pd5e4 Pf3e4 Nf6e4 Pd2d3 Ne4c5 Pc2c4 Pg5g4","75 6 16 17 6 37 35 6 48 49 5 62 52 6 56 58 6 61 59 6 40 42 6 35 42 6 49 42 5 52 42 6 32 33 5 42 27 6 24 26 6 59 58 2 31 58 5 22 28 5 55 49 5 28 11 2 58 50 4 30 58 4 23 32 4 54 68 2 50 43 4 68 32 5 15 32 2 38 33 3 7 23 2 33 49 3 63 55 2 49 41 4 47 40 2 41 43 4 40 58 2 43 64 3 23 31 3 14 38 5 32 49 2 64 36 5 49 34 2 36 34 3 31 34 3 38 34 6 17 18 3 34 42 1 39 32 5 27 17 1 32 25 3 42 41 1 25 24 5 17 34 1 24 31 3 41 39 1 31 32 3 39 40 1 32 33 3 40 44 1 33 34 5 11 28 1 34 27 5 28 43 1 27 35 3 44 36 1 35 43 3 36 28 1 43 35 3 28 36 1 35 27 3 36 44 4 58 44 6 53 44 3 55 39 6 69 67 1 27 19 6 67 66 3 39 44 3 70 67 3 44 60 6 66 65 3 60 44 6 65 64"
"Pg2g3 Pc7c6 Pc2c3 Pd7d5 Pd2d3 Pf7f6 Pe2e3 Pg7g6 Bf1g2 Bf8g7 Ph2h3 Ng8h6 Pa2a3 Ke8g8 Nb1d2 Nb8d7 Ng1e2 Pe7e5 Pb2b4 Pb7b5 Pc3c4 Pb5c4 Pd3c4 Pd5c4 Nd2c4 Nd7b6 Ke1g1 Bc8e6 Nc4d2 Nb6d5 Pe3e4 Nd5b6 Pf2f4 Pe5f4 Ne2f4 Qd8d4 Kg1h2 Qd4a1 Pg3g4 Be6d7 Pa3a4 Nh6f7 Pa4a5 Nf7e5 Nf4e2 Qa1a4 Ne2c3 Qa4d1 Rf1d1 Ne5c4 Nd2c4 Nb6c4 Bg2f1 Nc4a5 Bc1a3 Na5b7 Bf1c4 Kg8h8 Nc3a4 Rf8d8 Bc4a2 Bd7e6 Ba3b2 Nb7d6 Rd1a1 Be6a2 Ra1a2 Bg7h6 Na4c3 Pc6c5 Pb4c5 Nd6b5 Nc3d5 Rd8d5 Pe4d5 Bh6g7 Pd5d6 Ra8d8 Bb2c3 Rd8d7","80","no error","Pg2g3 Pc7c6 Pc2c3 Pd7d5 Pd2d3 Pf7f6 Pe2e3 Pg7g6 Bf1g2 Bf8g7 Ph2h3 Ng8h6 Pa2a3 Ke8g8 Nb1d2 Nb8d7 Ng1e2 Pe7e5 Pb2b4 Pb7b5 Pc3c4 Pb5c4 Pd3c4 Pd5c4 Nd2c4 Nd7b6 Ke1g1 Bc8e6 Nc4d2 Nb6d5 Pe3e4 Nd5b6 Pf2f4 Pe5f4 Ne2f4 Qd8d4 Kg1h2 Qd4a1 Pg3g4 Be6d7 Pa3a4 Nh6f7 Pa4a5 Nf7e5 Nf4e2 Qa1a4 Ne2c3 Qa4d1 Rf1d1 Ne5c4 Nd2c4 Nb6c4 Bg2f1 Nc4a5 Bc1a3 Na5b7 Bf1c4 Kg8h8 Nc3a4 Rf8d8 Bc4a2 Bd7e6 Ba3b2 Nb7d6 Rd1a1 Be6a2 Ra1a2 Bg7h6 Na4c3 Pc6c5 Pb4c5 Nd6b5 Nc3d5 Rd8d5 Pe4d5 Bh6g7 Pd5d6 Ra8d8 Bb2c3 Rd8d7","75 6 56 57 6 29 28 6 24 25 6 37 35 6 32 33 6 53 52 6 40 41 6 61 60 4 47 56 4 54 61 6 64 65 5 62 68 6 8 9 1 46 62 5 15 32 5 22 37 5 55 40 6 45 43 6 16 18 6 21 19 6 25 26 6 19 26 6 33 26 6 35 26 5 32 26 5 37 20 1 39 55 4 30 44 5 26 32 5 20 35 6 41 42 5 35 20 6 48 50 6 43 50 5 40 50 2 38 34 1 55 64 2 34 7 6 57 58 4 44 37 6 9 10 5 68 53 6 10 11 5 53 43 5 50 40 2 7 10 5 40 25 2 10 31 3 47 31 5 43 26 5 32 26 5 20 26 4 56 47 5 26 11 4 23 9 5 11 21 4 47 26 1 62 70 5 25 10 3 54 38 4 26 8 4 37 44 4 9 16 5 21 36 3 31 7 4 44 8 3 7 8 4 61 68 5 10 25 6 28 27 6 18 27 5 36 19 5 25 35 3 38 35 6 42 35 4 68 61 6 35 36 3 14 38 4 16 25 3 38 37"
"Ph2h3 Ng8f6 Pc2c4 Pe7e5 Pa2a3 Bf8c5 Pe2e3 Pd7d6 Pb2b4 Bc5b6 Bc1b2 Bc8e6 Ng1f3 Nb8c6 Nf3g5 Qd8d7 Ng5e6 Qd7e6 Bf1e2 Ke8c8 Ke1g1 Nc6e7 Nb1c3 Ne7g6 Nc3d5 Nf6d5 Pc4d5 Qe6d5 Be2f3 Qd5d7 Bb2e5 Pd6e5 Bf3e4 Qd7d6 Pf2f4 Pe5f4 Pe3f4 Ng6f4 Rf1f4 Qd6f4 Ra1c1 Bb6d4 Kg1h1 Rh8g8 Qd1f3 Qf4e5 Pd2d3 Qe5d6 Qf3f5 Qd6e7 Rc1c4 Bd4e5 Qf5f3 Pf7f6 Be4b7 Kc8b8 Rc4a4 Pg7g5 Bb7d5 Rd8d7 Bd5g8 Rd7d8 Pa3a4 Qe7g7 Ra4e4 Be5d6 Pb4b5 Ph7h5 Qf3f5 Pg5g4 Ph3g4 Ph5g4 Qf5g4 Qg7g4 Re4g4 Rd8g8 Rg4g8 Kb8b7 Kh1g1 Kb7b6","29","path obstruction","Ph2h3 Ng8f6 Pc2c4 Pe7e5 Pa2a3 Bf8c5 Pe2e3 Pd7d6 Pb2b4 Bc5b6 Bc1b2 Bc8e6 Ng1f3 Nb8c6 Nf3g5 Qd8d7 Ng5e6 Qd7e6 Bf1e2 Ke8c8 Ke1g1 Nc6e7 Nb1c3 Ne7g6 Nc3d5 Nf6d5 Pc4d5 Qe6d5 Be2f3 Qd5d7","75 6 64 65 5 62 52 6 24 26 6 45 43 6 8 9 4 54 27 6 40 41 6 37 36 6 16 18 4 27 20 4 23 16 4 30 44 5 55 49 5 22 28 5 49 59 2 38 37 5 59 44 2 37 44 4 47 40 1 46 30 1 39 55 5 28 45 5 15 25 5 45 60 5 25 35 5 52 35 6 26 35 2 44 35 4 40 49 2 35 37 4 16 43 6 36 43 4 49 42 2 37 36 6 48 50 6 43 50 6 41 50 5 60 50 3 47 50 2 36 50 3 7 23 4 20 34 1 55 63 3 70 62 2 31 49 2 50 43 6 32 33 2 43 36 2 49 51 2 36 45 3 23 26 4 34 43 2 51 49 6 53 52 4 42 21 1 30 22 3 26 10 6 61 59 4 21 35 3 38 37 4 35 62 3 37 38 6 9 10 2 45 61 3 10 42 4 43 36 6 18 19 6 69 67 2 49 51 6 59 58 6 65 58 6 67 58 2 51 58 2 61 58 3 42 58 3 38 62 3 58 62 1 22 21 1 63 55 1 21 20"
"Pc2c3 Pe7e5 Pg2g3 Pc7c6 Pb2b4 Pd7d5 Pa2a3 Ng8f6 Bf1g2 Bf8d6 Pe2e3 Bc8e6 Ng1e2 Nb8d7 Ke1g1 Qd8c7 Pd2d4 Pe5e4 Ne2f4 Bd6f4 Pe3f4 Ke8g8 Nb1d2 Nd7b6 Nd2b3 Nf6d7 Rf1e1 Pf7f5 Bc1e3 Nd7f6 Ph2h3 Nf6h5 Qd1d2 Nh5f6 Re1e2 Nb6c4 Qd2c2 Nc4e3 Pf2e3 Nf6h5 Nb3d2 Pg7g6 Bg2h1 Be6d7 Ra1e1 Pg6g5 Kg1h2 Pg5f4 Pg3f4 Nh5f4 Kh2g3 Nf4e2 Re1e2 Qc7d8 Qc2b3 Kg8h8 Kg3f4 Qd8g5 Kf4e5 Rf8e8 Ke5d6 Bd7e6 Qb3d1 Re8e7 Re2f2 Ra8g8 Bh1g2 Pf5f4 Rf2f4 Rg8g7 Rf4f1 Be6f5 Nd2b3 Ph7h6 Bg2h1 Rg7g5 Ph3h4 Qg5h4 Rf1f5 Qh4f5","52","pseudolegal","Pc2c3 Pe7e5 Pg2g3 Pc7c6 Pb2b4 Pd7d5 Pa2a3 Ng8f6 Bf1g2 Bf8d6 Pe2e3 Bc8e6 Ng1e2 Nb8d7 Ke1g1 Qd8c7 Pd2d4 Pe5e4 Ne2f4 Bd6f4 Pe3f4 Ke8g8 Nb1d2 Nd7b6 Nd2b3 Nf6d7 Rf1e1 Pf7f5 Bc1e3 Nd7f6 Ph2h3 Nf6h5 Qd1d2 Nh5f6 Re1e2 Nb6c4 Qd2c2 Nc4e3 Pf2e3 Nf6h5 Nb3d2 Pg7g6 Bg2h1 Be6d7 Ra1e1 Pg6g5 Kg1h2 Pg5f4 Pg3f4 Nh5f4 Kh2g3 Nf4e2 Re1e2","75 6 24 25 6 45 43 6 56 57 6 29 28 6 16 18 6 37 35 6 8 9 5 62 52 4 47 56 4 54 36 6 40 41 4 30 44 5 55 40 5 22 37 1 39 55 2 38 29 6 32 34 6 43 42 5 40 50 4 36 50 6 41 50 1 46 62 5 15 32 5 37 20 5 32 17 5 52 37 3 47 39 6 53 51 4 23 41 5 37 52 6 64 65 5 52 67 2 31 32 5 67 52 3 39 40 5 20 26 2 32 24 5 26 41 6 48 41 5 52 67 5 17 32 6 61 60 4 56 63 4 44 37 3 7 39 6 60 59 1 55 64 6 59 50 6 57 50 5 67 50 1 64 57 5 50 40 3 39 40 2 29 38 2 24 17 1 62 70 1 57 50 2 38 59 1 50 43 3 54 46 1 43 36 4 37 44 2 17 31 3 46 45 3 40 48 3 14 62 4 63 56 6 51 50 3 48 50 3 62 61 3 50 47 4 44 51 5 32 17 6 69 68 4 56 63 3 61 59 6 65 66 2 59 66 3 47 51 2 66 51"
"Pf2f4 Pc7c5 Ng1f3 Pf7f6 Pe2e4 Pd7d6 Pd2d3 Nb8c6 Pf4f5 Bc8d7 Bc1e3 Nc6e5 Bf1e2 Ne5f3 Be2f3 Ng8h6 Ke1g1 Nh6f7 Ph2h3 Pg7g6 Pg2g4 Pg6f5 Pg4f5 Pe7e6 Be3f2 Bf8g7 Pf5e6 Bd7e6 Bf3h5 Be6h3 Rf1f3 Bh3d7 Bh5g4 Bd7g4 Qd1g4 Ph7h5 Qg4h3 Qd8d7 Qh3d7 Ke8d7 Rf3g3 Rh8g8 Rg3h3 Nf7g5 Rh3h5 Rg8f8 Nb1d2 Kd7e6 Ra1f1 Rf8f7 Nd2f3 Ng5f3 Rf1f3 Ra8f8 Rh5f5 Rf7f5 Rf3f5 Rf8f7 Kg1g2 Pd6d5 Pe4d5 Ke6d5 Bf2g3 Kd5d4 Pb2b3 Pb7b6 Rf5f4 Kd4c3 Rf4f5 Pa7a5 Rf5f6 Kc3c2 Rf6f7 Kc2d3 Rf7g7 Kd3d4 Pb3b4 Pa5b4 Pa2a3 Pb4a3","30","path obstruction","Pf2f4 Pc7c5 Ng1f3 Pf7f6 Pe2e4 Pd7d6 Pd2d3 Nb8c6 Pf4f5 Bc8d7 Bc1e3 Nc6e5 Bf1e2 Ne5f3 Be2f3 Ng8h6 Ke1g1 Nh6f7 Ph2h3 Pg7g6 Pg2g4 Pg6f5 Pg4f5 Pe7e6 Be3f2 Bf8g7 Pf5e6 Bd7e6 Bf3h5 Be6h3 Rf1f3","75 6 48 50 6 29 27 5 55 49 6 53 52 6 40 42 6 37 36 6 32 33 5 22 28 6 50 51 4 30 37 4 23 41 5 28 43 4 47 40 5 43 49 4 40 49 5 62 68 1 39 55 5 68 53 6 64 65 6 61 60 6 56 58 6 60 51 6 58 51 6 45 44 4 41 48 4 54 61 6 51 44 4 37 44 4 49 67 4 44 65 3 47 49 4 65 37 4 67 58 4 37 58 2 31 58 6 69 67 2 58 65 2 38 37 2 65 37 1 46 37 3 49 57 3 70 62 3 57 65 5 53 59 3 65 67 3 62 54 5 15 32 1 37 44 3 7 47 3 54 53 5 32 49 5 59 49 3 47 49 3 14 54 3 67 51 3 53 51 3 49 51 3 54 53 1 55 56 6 36 35 6 42 35 1 44 35 4 48 57 1 35 34 6 16 17 6 21 20 3 51 50 1 34 25 3 50 51 6 13 11 3 51 52 1 25 24 3 52 53 1 24 33 3 53 61 1 33 34 6 17 18 6 11 18 6 8 9 6 18 9"
"Pe2e4 Pe7e5 Qd1f3 Qd8f6 Qe4f5 Qf6f5 Pd2d4 Qf5c2 Bc1d2 Qc2b2 Bd2c3 Bf8b4 Bc3b4 Qb2b4 Nb1d2 Qb4d4 Ra1d1 Qd4b4 Pa2a3 Qb4a3 Pg2g3 Pd7d5 Bf1h3 Bc8h3 Ng1h3 Pd5d4 Ke1g1 Qa3b4 Rd1a1 Pf7f5 Ra1b1 Qb4d2 Rb1a1 Qd2e2 Nh3g5 Pf5f4 Ng5e6 Qe2f3 Ne6g7 Ke8f7 Ng7f5 Pf4g3 Ph2g3 Qf3f5 Ra1f1 Pd4d3 Rf1d1 Nb8c6 Rd1d3 Qf5d3 Rd1d3 Ng8f6 Rd3f3 Kf7g6 Kg1g2 Pa7a5 Rf3f6 Kg6f6 Kg2f3 Ra8d8 Kf3e4 Rd8d3 Ke4d3 Rh8d8 Kd3c2 Nc6b4 Kc2b3 Pc7c5 Kb3a4 Pb7b6 Ka4b3 Nb4d3 Kb3c4 Nd3b2 Kc4b5 Pe5e4 Kb5b6 Pc5c4 Kb6a5 Pe4e3","4","pseudolegal","Pe2e4 Pe7e5 Qd1f3 Qd8f6 Qe4f5","75 6 40 42 6 45 43 2 31 49 2 38 52 2 42 51 2 52 51 6 32 34 2 51 24 4 23 32 2 24 16 4 32 25 4 54 18 4 25 18 2 16 18 5 15 32 2 18 34 3 7 31 2 34 18 6 8 9 2 18 9 6 56 57 6 37 35 4 47 65 4 30 65 5 55 65 6 35 34 1 39 55 2 9 18 3 31 7 6 53 51 3 7 15 2 18 32 3 15 7 2 32 40 5 65 59 6 51 50 5 59 44 2 40 49 5 44 61 1 46 53 5 61 51 6 50 57 6 64 57 2 49 51 3 7 47 6 34 33 3 47 31 5 22 28 3 31 33 2 51 33 3 31 33 5 62 52 3 33 49 1 53 60 1 55 56 6 13 11 3 49 52 1 60 52 1 56 49 3 14 38 1 49 42 3 38 33 1 42 33 3 70 38 1 33 24 5 28 18 1 24 17 6 29 27 1 17 10 6 21 20 1 10 17 5 18 33 1 17 26 5 33 16 1 26 19 6 43 42 1 19 20 6 27 26 1 20 11 6 42 41"
"Pe2e4 Pc7c6 Pf2f4 Pe7e6 Pd2d4 Pd7d6 Pc2c3 Nb8d7 Ng1f3 Ng8f6 Bf1d3 Bf8e7 Ke1g1 Ph7h6 Nb1d2 Ke8g8 Nf3h4 Pd6d5 Pe4d5 Pc6d5 Nd2f3 Pb7b6 Nf3e5 Bc8b7 Ne5d7 Qd8d7 Nh4f3 Ra8c8 Bc1e3 Nf6e4 Ph2h3 Be7f6 Nf3e5 Bf6e5 Pf4e5 Pf7f6 Pe5f6 Ne4f6 Bd3b5 Bb7c6 Bb5c6 Qd7c6 Qd1f3 Pe6e5 Pd4e5 Nf6e4 Qf3f8 Rc8f8 Rf1f8 Kg8f8 Ra1f1 Kf8g8 Ph3h4 Qc6c5 Kg1h2 Pd5d4 Pc3d4 Qc5d4 Be3d4 Pb6b5 Rf1f4 Pb5b4 Rf4e4 Pb4b3 Pa2b3 Pa7a5 Re4c4 Pa5a4 Rc4a4 Pg7g5 Ph4g5 Ph6g5 Pe5e6 Pg5g4 Pe6e7 Pg4g3 Kh2g3 Kg8f7 Ra4a6 Kf7e7","66","path obstruction","Pe2e4 Pc7c6 Pf2f4 Pe7e6 Pd2d4 Pd7d6 Pc2c3 Nb8d7 Ng1f3 Ng8f6 Bf1d3 Bf8e7 Ke1g1 Ph7h6 Nb1d2 Ke8g8 Nf3h4 Pd6d5 Pe4d5 Pc6d5 Nd2f3 Pb7b6 Nf3e5 Bc8b7 Ne5d7 Qd8d7 Nh4f3 Ra8c8 Bc1e3 Nf6e4 Ph2h3 Be7f6 Nf3e5 Bf6e5 Pf4e5 Pf7f6 Pe5f6 Ne4f6 Bd3b5 Bb7c6 Bb5c6 Qd7c6 Qd1f3 Pe6e5 Pd4e5 Nf6e4 Qf3f8 Rc8f8 Rf1f8 Kg8f8 Ra1f1 Kf8g8 Ph3h4 Qc6c5 Kg1h2 Pd5d4 Pc3d4 Qc5d4 Be3d4 Pb6b5 Rf1f4 Pb5b4 Rf4e4 Pb4b3 Pa2b3 Pa7a5 Re4c4","75 6 40 42 6 29 28 6 48 50 6 45 44 6 32 34 6 37 36 6 24 25 5 22 37 5 55 49 5 62 52 4 47 33 4 54 45 1 39 55 6 69 68 5 15 32 1 46 62 5 49 66 6 36 35 6 42 35 6 28 35 5 32 49 6 21 20 5 49 43 4 30 21 5 43 37 2 38 37 5 66 49 3 14 30 4 23 41 5 52 42 6 64 65 4 45 52 5 49 43 4 52 43 6 50 43 6 53 52 6 43 52 5 42 52 4 33 19 4 21 28 4 19 28 2 37 28 2 31 49 6 44 43 6 34 43 5 52 42 2 49 54 3 30 54 3 47 54 1 62 54 3 7 47 1 54 62 6 65 66 2 28 27 1 55 64 6 35 34 6 25 34 2 27 34 4 41 34 6 20 19 3 47 50 6 19 18 3 50 42 6 18 17 6 8 17 6 13 11 3 42 26 6 11 10 3 26 10 6 61 59 6 66 59 6 68 59 6 43 44 6 59 58 6 44 45 6 58 57 1 64 57 1 62 53 3 10 12 1 53 45"
"Pd2d4 Nb8c6 Pc2c4 Pe7e6 Pe2e3 Bf8b4 Bc1d2 Bb4d2 Nb1d2 Nc6b4 Pa2a3 Nb4a6 Nd2b3 Pc7c6 Pc4c5 Pb7b6 Pc5b6 Pa7b6 Bf1a6 Bc8a6 Ng1f3 Pc6c5 Nf3e5 Pf7f6 Qd1h5 Pg7g6 Ne5g6 Ph7g6 Qh5h8 Ke8f7 Qh8h7 Kf7e7 Qh7g6 Pf6f5 Qg6g5 Ke7d6 Qg5d8 Ra8d8 Nb3d2 Pc5d4 Nd2c4 Ba6c4 Ke1d2 Pd4e3 Pf2e3 Bc4d5 Rh1c1 Bd5g2 Kd2e1 Bg2f3 Rc1c5 Pb6c5 Ra1c1 Rd8a8 Ph2h4 Ra8a3 Pb2a3 Bf3e4 Ke1f1 Be4g2 Kf1f2 Kd6d5 Rc1c5 Kd5d6 Rc5c3 Kd6d5 Rc3d3 Kd5c4 Rd3d7 Bg2d5 Rd7e7 Bd5h1 Re7e6 Kc4b5 Re6b6 Kb5c4 Rb6c6 Kc4d3 Rc6d6 Kd3c2","31","pseudolegal","Pd2d4 Nb8c6 Pc2c4 Pe7e6 Pe2e3 Bf8b4 Bc1d2 Bb4d2 Nb1d2 Nc6b4 Pa2a3 Nb4a6 Nd2b3 Pc7c6 Pc4c5 Pb7b6 Pc5b6 Pa7b6 Bf1a6 Bc8a6 Ng1f3 Pc6c5 Nf3e5 Pf7f6 Qd1h5 Pg7g6 Ne5g6 Ph7g6 Qh5h8 Ke8f7 Qh8h7 Kf7e7","75 6 32 34 5 22 28 6 24 26 6 45 44 6 40 41 4 54 18 4 23 32 4 18 32 5 15 32 5 28 18 6 8 9 5 18 12 5 32 17 6 29 28 6 26 27 6 21 20 6 27 20 6 13 20 4 47 12 4 30 12 5 55 49 6 28 27 5 49 43 6 53 52 2 31 67 6 61 60 5 43 60 6 69 60 2 67 70 1 46 53 2 70 69 1 53 45 2 69 60 6 52 51 2 60 59 1 45 36 2 59 38 3 14 38 5 17 32 6 27 34 5 32 26 4 12 26 1 39 32 6 34 41 6 48 41 4 26 35 3 63 23 4 35 56 1 32 39 4 56 49 3 23 27 6 20 27 3 7 23 3 38 14 6 64 66 3 14 9 6 16 9 4 49 42 1 39 47 4 42 56 1 47 48 1 36 35 3 23 27 1 35 36 3 27 25 1 36 35 3 25 33 1 35 26 3 33 37 4 56 35 3 37 45 4 35 63 3 45 44 1 26 19 3 44 20 1 19 26 3 20 28 1 26 33 3 28 36 1 33 24"
